"","X1","X600","X0","X0.1","X0.2","X1.997","X0.3"
"443",23,600,0,1,0.666666666666667,2.154,22.6666666666667
"444",24,600,0,1,0.666666666666667,2.11000000000001,9.83333333333333
"445",25,600,0,1,0.666666666666667,2.12099999999998,27
"446",26,600,0,1,0.666666666666667,2.03200000000004,18.3333333333333
"447",27,600,0,1,0.666666666666667,2.07899999999995,7.33333333333333
"448",28,600,0,1,0.666666666666667,2.14499999999998,20.6666666666667
"449",29,600,0,1,0.666666666666667,2.053,15.5
"450",30,600,0,1,0.666666666666667,2.096,5
"451",1,600,0,1,1,2.13999999999999,27.8333333333333
"452",2,600,0,1,1,2.16700000000003,9
"453",3,600,0,1,1,2.01800000000003,26.1666666666667
"454",4,600,0,1,1,2.01200000000006,20.6666666666667
"455",5,600,0,1,1,2.05700000000002,24.6666666666667
"456",6,600,0,1,1,2.08399999999995,34.6666666666667
"457",7,600,0,1,1,2.05500000000006,18.5
"458",8,600,0,1,1,2.08900000000006,18.6666666666667
"459",9,600,0,1,1,2.1450000000001,8.83333333333333
"460",10,600,0,1,1,2.04200000000003,11
"461",11,600,0,1,1,2.07399999999996,13.3333333333333
"462",12,600,0,1,1,2.11999999999989,9.5
"463",13,600,0,1,1,2.08299999999997,21
"464",14,600,0,1,1,1.976,22.3333333333333
"465",15,600,0,1,1,2.08799999999997,12
"466",16,600,0,1,1,2.11500000000001,16
"467",17,600,0,1,1,2.053,11.1666666666667
"468",18,600,0,1,1,2.0809999999999,16.1666666666667
"469",19,600,0,1,1,2.11500000000001,18.3333333333333
"470",20,600,0,1,1,2.08799999999997,20.3333333333333
"471",21,600,0,1,1,2.01800000000003,19.1666666666667
"472",22,600,0,1,1,2.06999999999994,17.8333333333333
"473",23,600,0,1,1,2.02700000000004,17.5
"474",24,600,0,1,1,1.91999999999996,25
"475",25,600,0,1,1,2.005,20.3333333333333
"476",26,600,0,1,1,2.09500000000003,17.5
"477",27,600,0,1,1,2.07999999999993,17.8333333333333
"478",28,600,0,1,1,1.94899999999996,25.8333333333333
"479",29,600,0,1,1,2.07799999999997,9.5
"480",30,600,0,1,1,2.125,20.6666666666667
"481",1,600,0.333333333333333,0,0,2.03899999999999,12.1666666666667
"482",2,600,0.333333333333333,0,0,2.09900000000005,14.3333333333333
"483",3,600,0.333333333333333,0,0,2.05399999999997,9.16666666666667
"484",4,600,0.333333333333333,0,0,2.04499999999996,10.8333333333333
"485",5,600,0.333333333333333,0,0,2.08699999999999,9.33333333333333
"486",6,600,0.333333333333333,0,0,2.15699999999993,9.66666666666667
"487",7,600,0.333333333333333,0,0,2.11500000000001,11.8333333333333
"488",8,600,0.333333333333333,0,0,2.03800000000001,11.6666666666667
"489",9,600,0.333333333333333,0,0,2.08600000000001,7
"490",10,600,0.333333333333333,0,0,2.10200000000009,9.66666666666667
"491",11,600,0.333333333333333,0,0,1.98800000000006,7
"492",12,600,0.333333333333333,0,0,2.06600000000003,8
"493",13,600,0.333333333333333,0,0,2.0920000000001,13
"494",14,600,0.333333333333333,0,0,2.14699999999993,7.16666666666667
"495",15,600,0.333333333333333,0,0,2.048,5.83333333333333
"496",16,600,0.333333333333333,0,0,2.05600000000004,10.1666666666667
"497",17,600,0.333333333333333,0,0,2.09100000000012,9.16666666666667
"498",18,600,0.333333333333333,0,0,2.14700000000016,6.66666666666667
"499",19,600,0.333333333333333,0,0,1.95899999999983,12.8333333333333
"500",20,600,0.333333333333333,0,0,2,12.5
"501",21,600,0.333333333333333,0,0,2.10200000000009,10.5
"502",22,600,0.333333333333333,0,0,1.95000000000005,11.5
"503",23,600,0.333333333333333,0,0,2.07100000000014,6.83333333333333
"504",24,600,0.333333333333333,0,0,2.10500000000002,8.5
"505",25,600,0.333333333333333,0,0,2.096,4.5
"506",26,600,0.333333333333333,0,0,2.09699999999998,12.5
"507",27,600,0.333333333333333,0,0,2.12400000000002,8.5
"508",28,600,0.333333333333333,0,0,2.16000000000008,10.3333333333333
"509",29,600,0.333333333333333,0,0,2.05100000000016,10.1666666666667
"510",30,600,0.333333333333333,0,0,2.13699999999994,14
"511",1,600,0.333333333333333,0,0.333333333333333,2.11999999999989,14.3333333333333
"512",2,600,0.333333333333333,0,0.333333333333333,2.05500000000006,7.33333333333333
"513",3,600,0.333333333333333,0,0.333333333333333,2.06400000000008,8.5
"514",4,600,0.333333333333333,0,0.333333333333333,2.12000000000012,12.1666666666667
"515",5,600,0.333333333333333,0,0.333333333333333,2.20600000000013,9.16666666666667
"516",6,600,0.333333333333333,0,0.333333333333333,2.09799999999996,11.5
"517",7,600,0.333333333333333,0,0.333333333333333,2.18600000000015,8
"518",8,600,0.333333333333333,0,0.333333333333333,2.08699999999999,3.5
"519",9,600,0.333333333333333,0,0.333333333333333,2.17100000000005,6.5
"520",10,600,0.333333333333333,0,0.333333333333333,2.12800000000016,5.5
"521",11,600,0.333333333333333,0,0.333333333333333,2.11999999999989,4
"522",12,600,0.333333333333333,0,0.333333333333333,2.16499999999996,15.3333333333333
"523",13,600,0.333333333333333,0,0.333333333333333,2.10599999999999,7
"524",14,600,0.333333333333333,0,0.333333333333333,2.14699999999993,11.3333333333333
"525",15,600,0.333333333333333,0,0.333333333333333,2.17499999999995,14.3333333333333
"526",16,600,0.333333333333333,0,0.333333333333333,2.16999999999985,11.8333333333333
"527",17,600,0.333333333333333,0,0.333333333333333,2.00700000000006,10
"528",18,600,0.333333333333333,0,0.333333333333333,2.13699999999994,5
"529",19,600,0.333333333333333,0,0.333333333333333,2.16000000000008,13.5
"530",20,600,0.333333333333333,0,0.333333333333333,2.10100000000011,8
"531",21,600,0.333333333333333,0,0.333333333333333,2.08899999999994,10.8333333333333
"532",22,600,0.333333333333333,0,0.333333333333333,2.11899999999991,9.83333333333333
"533",23,600,0.333333333333333,0,0.333333333333333,2.14300000000003,8.33333333333333
"534",24,600,0.333333333333333,0,0.333333333333333,2.10900000000015,8.33333333333333
"535",25,600,0.333333333333333,0,0.333333333333333,2.14200000000005,7
"536",26,600,0.333333333333333,0,0.333333333333333,2.14800000000014,14.1666666666667
"537",27,600,0.333333333333333,0,0.333333333333333,2.11799999999994,12.3333333333333
"538",28,600,0.333333333333333,0,0.333333333333333,2.13000000000011,5.83333333333333
"539",29,600,0.333333333333333,0,0.333333333333333,2.16000000000008,12.5
"540",30,600,0.333333333333333,0,0.333333333333333,2.07799999999997,6
"541",1,600,0.333333333333333,0,0.666666666666667,2.05899999999997,8
"542",2,600,0.333333333333333,0,0.666666666666667,2.05099999999993,9.16666666666667
"543",3,600,0.333333333333333,0,0.666666666666667,2.16899999999987,8.16666666666667
"544",4,600,0.333333333333333,0,0.666666666666667,2.10699999999997,10.3333333333333
"545",5,600,0.333333333333333,0,0.666666666666667,2.11899999999991,6.33333333333333
"546",6,600,0.333333333333333,0,0.666666666666667,2.17899999999986,9.33333333333333
"547",7,600,0.333333333333333,0,0.666666666666667,2.18599999999992,8.16666666666667
"548",8,600,0.333333333333333,0,0.666666666666667,2.12300000000005,8.16666666666667
"549",9,600,0.333333333333333,0,0.666666666666667,2.03400000000011,8.5
"550",10,600,0.333333333333333,0,0.666666666666667,2.08400000000006,12
"551",11,600,0.333333333333333,0,0.666666666666667,2.00999999999999,9.16666666666667
"552",12,600,0.333333333333333,0,0.666666666666667,2.12699999999995,15
"553",13,600,0.333333333333333,0,0.666666666666667,2.17200000000003,10.1666666666667
"554",14,600,0.333333333333333,0,0.666666666666667,2.0630000000001,10.3333333333333
"555",15,600,0.333333333333333,0,0.666666666666667,2.17100000000005,5.66666666666667
"556",16,600,0.333333333333333,0,0.666666666666667,2.07600000000002,7.5
"557",17,600,0.333333333333333,0,0.666666666666667,2.16500000000019,7.83333333333333
"558",18,600,0.333333333333333,0,0.666666666666667,2.09400000000005,6.33333333333333
"559",19,600,0.333333333333333,0,0.666666666666667,2.10899999999992,5.16666666666667
"560",20,600,0.333333333333333,0,0.666666666666667,2.16499999999996,11.5
"561",21,600,0.333333333333333,0,0.666666666666667,2.13300000000004,7.66666666666667
"562",22,600,0.333333333333333,0,0.666666666666667,2.00199999999995,11.3333333333333
"563",23,600,0.333333333333333,0,0.666666666666667,2.0329999999999,10
"564",24,600,0.333333333333333,0,0.666666666666667,2.15499999999997,7
"565",25,600,0.333333333333333,0,0.666666666666667,2.00999999999999,9.33333333333333
"566",26,600,0.333333333333333,0,0.666666666666667,2.13300000000004,17
"567",27,600,0.333333333333333,0,0.666666666666667,2.13499999999999,11.6666666666667
"568",28,600,0.333333333333333,0,0.666666666666667,2.11000000000013,11.6666666666667
"569",29,600,0.333333333333333,0,0.666666666666667,2.01400000000012,8.33333333333333
"570",30,600,0.333333333333333,0,0.666666666666667,2.07999999999993,11.8333333333333
"571",1,600,0.333333333333333,0,1,2.11500000000001,13
"572",2,600,0.333333333333333,0,1,2.08699999999999,13.6666666666667
"573",3,600,0.333333333333333,0,1,2.05700000000002,13.1666666666667
"574",4,600,0.333333333333333,0,1,2.10899999999992,10.6666666666667
"575",5,600,0.333333333333333,0,1,2.01700000000005,7.66666666666667
"576",6,600,0.333333333333333,0,1,2.05299999999988,6.83333333333333
"577",7,600,0.333333333333333,0,1,2.10699999999997,8
"578",8,600,0.333333333333333,0,1,2.02199999999993,10
"579",9,600,0.333333333333333,0,1,2.0809999999999,13.8333333333333
"580",10,600,0.333333333333333,0,1,2.08400000000006,10
"581",11,600,0.333333333333333,0,1,2.00300000000016,7.66666666666667
"582",12,600,0.333333333333333,0,1,2.12200000000007,9.66666666666667
"583",13,600,0.333333333333333,0,1,1.96199999999999,7
"584",14,600,0.333333333333333,0,1,2.00099999999998,13.8333333333333
"585",15,600,0.333333333333333,0,1,2.1099999999999,6.16666666666667
"586",16,600,0.333333333333333,0,1,2.09199999999987,7
"587",17,600,0.333333333333333,0,1,2.08699999999999,9.83333333333333
"588",18,600,0.333333333333333,0,1,2.00099999999998,9.33333333333333
"589",19,600,0.333333333333333,0,1,2.12700000000018,16.1666666666667
"590",20,600,0.333333333333333,0,1,2.01600000000008,13.6666666666667
"591",21,600,0.333333333333333,0,1,2.06799999999998,9.83333333333333
"592",22,600,0.333333333333333,0,1,2.08799999999997,11.5
"593",23,600,0.333333333333333,0,1,2.1400000000001,10.5
"594",24,600,0.333333333333333,0,1,2.10199999999986,8.5
"595",25,600,0.333333333333333,0,1,2.10400000000004,13.1666666666667
"596",26,600,0.333333333333333,0,1,2.16499999999996,7.16666666666667
"597",27,600,0.333333333333333,0,1,1.98900000000003,9.5
"598",28,600,0.333333333333333,0,1,1.99699999999984,8
"599",29,600,0.333333333333333,0,1,2.11299999999983,6.5
"600",30,600,0.333333333333333,0,1,2.00299999999993,3.16666666666667
"601",1,600,0.333333333333333,0.333333333333333,0,2.08600000000001,10.6666666666667
"602",2,600,0.333333333333333,0.333333333333333,0,1.98699999999985,14.1666666666667
"603",3,600,0.333333333333333,0.333333333333333,0,2.12999999999988,12.8333333333333
"604",4,600,0.333333333333333,0.333333333333333,0,1.95000000000005,7
"605",5,600,0.333333333333333,0.333333333333333,0,2.08699999999999,12.5
"606",6,600,0.333333333333333,0.333333333333333,0,2.09099999999989,7.5
"607",7,600,0.333333333333333,0.333333333333333,0,2.05199999999991,14.3333333333333
"608",8,600,0.333333333333333,0.333333333333333,0,2.09100000000012,12
"609",9,600,0.333333333333333,0.333333333333333,0,2.07300000000009,12.6666666666667
"610",10,600,0.333333333333333,0.333333333333333,0,2.13200000000006,13.3333333333333
"611",11,600,0.333333333333333,0.333333333333333,0,2.03500000000008,8.83333333333333
"612",12,600,0.333333333333333,0.333333333333333,0,2.06700000000001,12.1666666666667
"613",13,600,0.333333333333333,0.333333333333333,0,2.11899999999991,10.8333333333333
"614",14,600,0.333333333333333,0.333333333333333,0,2.09900000000016,11.5
"615",15,600,0.333333333333333,0.333333333333333,0,2.06600000000003,7.66666666666667
"616",16,600,0.333333333333333,0.333333333333333,0,2.10000000000014,12.8333333333333
"617",17,600,0.333333333333333,0.333333333333333,0,2.17200000000003,13.5
"618",18,600,0.333333333333333,0.333333333333333,0,2.07200000000012,12.5
"619",19,600,0.333333333333333,0.333333333333333,0,2.10300000000007,13.6666666666667
"620",20,600,0.333333333333333,0.333333333333333,0,2.12300000000005,7.16666666666667
"621",21,600,0.333333333333333,0.333333333333333,0,2.15100000000007,11.6666666666667
"622",22,600,0.333333333333333,0.333333333333333,0,2.05999999999995,10.8333333333333
"623",23,600,0.333333333333333,0.333333333333333,0,2.00599999999986,8
"624",24,600,0.333333333333333,0.333333333333333,0,2.14099999999985,12.1666666666667
"625",25,600,0.333333333333333,0.333333333333333,0,2.04599999999982,13.6666666666667
"626",26,600,0.333333333333333,0.333333333333333,0,2.04899999999998,11.3333333333333
"627",27,600,0.333333333333333,0.333333333333333,0,2.03400000000011,15.5
"628",28,600,0.333333333333333,0.333333333333333,0,2.05099999999993,12.3333333333333
"629",29,600,0.333333333333333,0.333333333333333,0,2.08400000000006,11.5
"630",30,600,0.333333333333333,0.333333333333333,0,2.00999999999999,13.5
"631",1,600,0.333333333333333,0.333333333333333,0.333333333333333,2.17700000000013,13.6666666666667
"632",2,600,0.333333333333333,0.333333333333333,0.333333333333333,2.09699999999998,9.83333333333333
"633",3,600,0.333333333333333,0.333333333333333,0.333333333333333,2.12400000000002,12.8333333333333
"634",4,600,0.333333333333333,0.333333333333333,0.333333333333333,2.06799999999998,11.8333333333333
"635",5,600,0.333333333333333,0.333333333333333,0.333333333333333,2.14499999999998,14
"636",6,600,0.333333333333333,0.333333333333333,0.333333333333333,2.16700000000014,11.8333333333333
"637",7,600,0.333333333333333,0.333333333333333,0.333333333333333,2.048,13.6666666666667
"638",8,600,0.333333333333333,0.333333333333333,0.333333333333333,2.12300000000005,9.83333333333333
"639",9,600,0.333333333333333,0.333333333333333,0.333333333333333,1.97500000000014,12.5
"640",10,600,0.333333333333333,0.333333333333333,0.333333333333333,2.12200000000007,9.16666666666667
"641",11,600,0.333333333333333,0.333333333333333,0.333333333333333,2.14499999999998,13.3333333333333
"642",12,600,0.333333333333333,0.333333333333333,0.333333333333333,2.14900000000011,14.8333333333333
"643",13,600,0.333333333333333,0.333333333333333,0.333333333333333,2.1110000000001,7.33333333333333
"644",14,600,0.333333333333333,0.333333333333333,0.333333333333333,2.14300000000003,10
"645",15,600,0.333333333333333,0.333333333333333,0.333333333333333,2.09300000000007,11
"646",16,600,0.333333333333333,0.333333333333333,0.333333333333333,2.08500000000004,7.16666666666667
"647",17,600,0.333333333333333,0.333333333333333,0.333333333333333,2.15100000000007,11.8333333333333
"648",18,600,0.333333333333333,0.333333333333333,0.333333333333333,2.15300000000002,11
"649",19,600,0.333333333333333,0.333333333333333,0.333333333333333,2.12300000000005,11.5
"650",20,600,0.333333333333333,0.333333333333333,0.333333333333333,2.1070000000002,9.33333333333333
"651",21,600,0.333333333333333,0.333333333333333,0.333333333333333,2.17000000000007,13
"652",22,600,0.333333333333333,0.333333333333333,0.333333333333333,2.07899999999995,13.6666666666667
"653",23,600,0.333333333333333,0.333333333333333,0.333333333333333,2.07499999999982,8.66666666666667
"654",24,600,0.333333333333333,0.333333333333333,0.333333333333333,2.08299999999986,14.1666666666667
"655",25,600,0.333333333333333,0.333333333333333,0.333333333333333,2.096,8.83333333333333
"656",26,600,0.333333333333333,0.333333333333333,0.333333333333333,2.10699999999997,8.83333333333333
"657",27,600,0.333333333333333,0.333333333333333,0.333333333333333,2.09300000000007,7.16666666666667
"658",28,600,0.333333333333333,0.333333333333333,0.333333333333333,2.17499999999995,12.3333333333333
"659",29,600,0.333333333333333,0.333333333333333,0.333333333333333,2.1550000000002,10.5
"660",30,600,0.333333333333333,0.333333333333333,0.333333333333333,2.14100000000008,12.6666666666667
"661",1,600,0.333333333333333,0.333333333333333,0.666666666666667,2.11699999999996,15.5
"662",2,600,0.333333333333333,0.333333333333333,0.666666666666667,2.06000000000017,14
"663",3,600,0.333333333333333,0.333333333333333,0.666666666666667,2.12899999999991,9.5
"664",4,600,0.333333333333333,0.333333333333333,0.666666666666667,2.09300000000007,10.1666666666667
"665",5,600,0.333333333333333,0.333333333333333,0.666666666666667,2.12300000000005,5.5
"666",6,600,0.333333333333333,0.333333333333333,0.666666666666667,2.17399999999998,9.33333333333333
"667",7,600,0.333333333333333,0.333333333333333,0.666666666666667,2.10099999999989,13.1666666666667
"668",8,600,0.333333333333333,0.333333333333333,0.666666666666667,2.10200000000009,12.3333333333333
"669",9,600,0.333333333333333,0.333333333333333,0.666666666666667,2.154,13.5
"670",10,600,0.333333333333333,0.333333333333333,0.666666666666667,2.14699999999993,11.1666666666667
"671",11,600,0.333333333333333,0.333333333333333,0.666666666666667,2.13299999999981,9.83333333333333
"672",12,600,0.333333333333333,0.333333333333333,0.666666666666667,2.13699999999994,14
"673",13,600,0.333333333333333,0.333333333333333,0.666666666666667,2.17200000000003,8.33333333333333
"674",14,600,0.333333333333333,0.333333333333333,0.666666666666667,2.11200000000008,11.1666666666667
"675",15,600,0.333333333333333,0.333333333333333,0.666666666666667,2.10599999999999,16.6666666666667
"676",16,600,0.333333333333333,0.333333333333333,0.666666666666667,2.23199999999997,9
"677",17,600,0.333333333333333,0.333333333333333,0.666666666666667,2.11500000000001,8
"678",18,600,0.333333333333333,0.333333333333333,0.666666666666667,2.14099999999985,12.6666666666667
"679",19,600,0.333333333333333,0.333333333333333,0.666666666666667,2.12199999999984,6.33333333333333
"680",20,600,0.333333333333333,0.333333333333333,0.666666666666667,2.13999999999987,13.8333333333333
"681",21,600,0.333333333333333,0.333333333333333,0.666666666666667,2.09699999999998,11.5
"682",22,600,0.333333333333333,0.333333333333333,0.666666666666667,2.02500000000009,11.5
"683",23,600,0.333333333333333,0.333333333333333,0.666666666666667,2.07600000000002,9.16666666666667
"684",24,600,0.333333333333333,0.333333333333333,0.666666666666667,2.05400000000009,11.5
"685",25,600,0.333333333333333,0.333333333333333,0.666666666666667,2.1110000000001,13
"686",26,600,0.333333333333333,0.333333333333333,0.666666666666667,2.12200000000007,11.3333333333333
"687",27,600,0.333333333333333,0.333333333333333,0.666666666666667,2.13200000000006,10.1666666666667
"688",28,600,0.333333333333333,0.333333333333333,0.666666666666667,2.06899999999996,9
"689",29,600,0.333333333333333,0.333333333333333,0.666666666666667,2.12300000000005,10.1666666666667
"690",30,600,0.333333333333333,0.333333333333333,0.666666666666667,2.16399999999999,9
"691",1,600,0.333333333333333,0.333333333333333,1,2.18100000000004,12.1666666666667
"692",2,600,0.333333333333333,0.333333333333333,1,2.12699999999995,9.66666666666667
"693",3,600,0.333333333333333,0.333333333333333,1,2.16799999999989,14
"694",4,600,0.333333333333333,0.333333333333333,1,2.20399999999995,7.83333333333333
"695",5,600,0.333333333333333,0.333333333333333,1,2.10599999999999,10.6666666666667
"696",6,600,0.333333333333333,0.333333333333333,1,2.15599999999995,8
"697",7,600,0.333333333333333,0.333333333333333,1,2.16200000000003,12.5
"698",8,600,0.333333333333333,0.333333333333333,1,2.03999999999996,10
"699",9,600,0.333333333333333,0.333333333333333,1,2.12199999999984,8.5
"700",10,600,0.333333333333333,0.333333333333333,1,2.0329999999999,12.8333333333333
"701",11,600,0.333333333333333,0.333333333333333,1,2.06700000000001,10.6666666666667
"702",12,600,0.333333333333333,0.333333333333333,1,2.08399999999983,10
"703",13,600,0.333333333333333,0.333333333333333,1,2.13999999999987,9.83333333333333
"704",14,600,0.333333333333333,0.333333333333333,1,2.14699999999993,13.1666666666667
"705",15,600,0.333333333333333,0.333333333333333,1,2.14800000000014,13
"706",16,600,0.333333333333333,0.333333333333333,1,2.13699999999994,11.1666666666667
"707",17,600,0.333333333333333,0.333333333333333,1,2.1579999999999,15.8333333333333
"708",18,600,0.333333333333333,0.333333333333333,1,2.17000000000007,7.83333333333333
"709",19,600,0.333333333333333,0.333333333333333,1,2.11500000000001,10.5
"710",20,600,0.333333333333333,0.333333333333333,1,2.12699999999995,14
"711",21,600,0.333333333333333,0.333333333333333,1,2.11000000000013,10.3333333333333
"712",22,600,0.333333333333333,0.333333333333333,1,2.10300000000007,11.3333333333333
"713",23,600,0.333333333333333,0.333333333333333,1,2.08500000000004,9.33333333333333
"714",24,600,0.333333333333333,0.333333333333333,1,2.12900000000013,12.3333333333333
"715",25,600,0.333333333333333,0.333333333333333,1,2.17200000000003,11.3333333333333
"716",26,600,0.333333333333333,0.333333333333333,1,2.11699999999996,12.1666666666667
"717",27,600,0.333333333333333,0.333333333333333,1,2.16300000000001,8.83333333333333
"718",28,600,0.333333333333333,0.333333333333333,1,2.05799999999999,14.6666666666667
"719",29,600,0.333333333333333,0.333333333333333,1,2.07400000000007,12.1666666666667
"720",30,600,0.333333333333333,0.333333333333333,1,2.10000000000014,11.3333333333333
"721",1,600,0.333333333333333,0.666666666666667,0,2.14999999999986,10.8333333333333
"722",2,600,0.333333333333333,0.666666666666667,0,2.11500000000001,8.33333333333333
"723",3,600,0.333333333333333,0.666666666666667,0,2.06400000000008,8.83333333333333
"724",4,600,0.333333333333333,0.666666666666667,0,2.00900000000001,11.8333333333333
"725",5,600,0.333333333333333,0.666666666666667,0,2.13800000000015,14.5
"726",6,600,0.333333333333333,0.666666666666667,0,2.13799999999992,9.83333333333333
"727",7,600,0.333333333333333,0.666666666666667,0,1.98799999999983,13.1666666666667
"728",8,600,0.333333333333333,0.666666666666667,0,1.98399999999992,19.5
"729",9,600,0.333333333333333,0.666666666666667,0,2.11300000000006,12.1666666666667
"730",10,600,0.333333333333333,0.666666666666667,0,2.09900000000016,12.1666666666667
"731",11,600,0.333333333333333,0.666666666666667,0,2.10400000000004,10.6666666666667
"732",12,600,0.333333333333333,0.666666666666667,0,2.10900000000015,10.8333333333333
"733",13,600,0.333333333333333,0.666666666666667,0,2.00199999999995,10.3333333333333
"734",14,600,0.333333333333333,0.666666666666667,0,2.04300000000012,12.8333333333333
"735",15,600,0.333333333333333,0.666666666666667,0,2.09799999999996,6.16666666666667
"736",16,600,0.333333333333333,0.666666666666667,0,2.00900000000001,14
"737",17,600,0.333333333333333,0.666666666666667,0,2.05600000000004,15.1666666666667
"738",18,600,0.333333333333333,0.666666666666667,0,2.07400000000007,11
"739",19,600,0.333333333333333,0.666666666666667,0,2.08500000000004,9.16666666666667
"740",20,600,0.333333333333333,0.666666666666667,0,2.04099999999994,13.1666666666667
"741",21,600,0.333333333333333,0.666666666666667,0,2,15.1666666666667
"742",22,600,0.333333333333333,0.666666666666667,0,2.07300000000009,13.3333333333333
"743",23,600,0.333333333333333,0.666666666666667,0,2.10599999999999,14.3333333333333
"744",24,600,0.333333333333333,0.666666666666667,0,2.06499999999983,10.3333333333333
"745",25,600,0.333333333333333,0.666666666666667,0,2.09699999999998,9.33333333333333
"746",26,600,0.333333333333333,0.666666666666667,0,2.10500000000002,15.5
"747",27,600,0.333333333333333,0.666666666666667,0,2.09400000000005,12.6666666666667
"748",28,600,0.333333333333333,0.666666666666667,0,2.048,13.5
"749",29,600,0.333333333333333,0.666666666666667,0,2.096,13
"750",30,600,0.333333333333333,0.666666666666667,0,2.14599999999996,11.3333333333333
"751",1,600,0.333333333333333,0.666666666666667,0.333333333333333,2.1260000000002,15.8333333333333
"752",2,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13099999999986,10.6666666666667
"753",3,600,0.333333333333333,0.666666666666667,0.333333333333333,2.17599999999993,7
"754",4,600,0.333333333333333,0.666666666666667,0.333333333333333,2.08400000000006,10.6666666666667
"755",5,600,0.333333333333333,0.666666666666667,0.333333333333333,1.98799999999983,13.8333333333333
"756",6,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13999999999987,14.1666666666667
"757",7,600,0.333333333333333,0.666666666666667,0.333333333333333,2.14600000000019,15.8333333333333
"758",8,600,0.333333333333333,0.666666666666667,0.333333333333333,2.12999999999988,7.16666666666667
"759",9,600,0.333333333333333,0.666666666666667,0.333333333333333,2.18100000000004,13.6666666666667
"760",10,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13200000000006,12.6666666666667
"761",11,600,0.333333333333333,0.666666666666667,0.333333333333333,2.17100000000005,11.8333333333333
"762",12,600,0.333333333333333,0.666666666666667,0.333333333333333,2.09799999999996,9.66666666666667
"763",13,600,0.333333333333333,0.666666666666667,0.333333333333333,2.15099999999984,11.3333333333333
"764",14,600,0.333333333333333,0.666666666666667,0.333333333333333,2.05099999999993,14.5
"765",15,600,0.333333333333333,0.666666666666667,0.333333333333333,2.12300000000005,11.5
"766",16,600,0.333333333333333,0.666666666666667,0.333333333333333,2.11800000000017,11.1666666666667
"767",17,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13200000000006,10.6666666666667
"768",18,600,0.333333333333333,0.666666666666667,0.333333333333333,2.12599999999998,6.5
"769",19,600,0.333333333333333,0.666666666666667,0.333333333333333,2.00599999999986,10.5
"770",20,600,0.333333333333333,0.666666666666667,0.333333333333333,2.12300000000005,16.8333333333333
"771",21,600,0.333333333333333,0.666666666666667,0.333333333333333,2.11500000000001,7.5
"772",22,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13200000000006,11
"773",23,600,0.333333333333333,0.666666666666667,0.333333333333333,2.10100000000011,10.5
"774",24,600,0.333333333333333,0.666666666666667,0.333333333333333,2.18599999999992,15
"775",25,600,0.333333333333333,0.666666666666667,0.333333333333333,2.06900000000019,12.3333333333333
"776",26,600,0.333333333333333,0.666666666666667,0.333333333333333,2.07199999999989,11
"777",27,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13499999999999,13.8333333333333
"778",28,600,0.333333333333333,0.666666666666667,0.333333333333333,2.13300000000004,12.1666666666667
"779",29,600,0.333333333333333,0.666666666666667,0.333333333333333,2.10599999999999,11.6666666666667
"780",30,600,0.333333333333333,0.666666666666667,0.333333333333333,2.11699999999996,18.8333333333333
"781",1,600,0.333333333333333,0.666666666666667,0.666666666666667,2.1099999999999,16.8333333333333
"782",2,600,0.333333333333333,0.666666666666667,0.666666666666667,2.16300000000001,15.5
"783",3,600,0.333333333333333,0.666666666666667,0.666666666666667,2.05799999999999,16
"784",4,600,0.333333333333333,0.666666666666667,0.666666666666667,2.16699999999992,9.16666666666667
"785",5,600,0.333333333333333,0.666666666666667,0.666666666666667,2.21000000000004,14.3333333333333
"786",6,600,0.333333333333333,0.666666666666667,0.666666666666667,2.02299999999991,13
"787",7,600,0.333333333333333,0.666666666666667,0.666666666666667,2.13200000000006,12.5
"788",8,600,0.333333333333333,0.666666666666667,0.666666666666667,2.13599999999997,9.66666666666667
"789",9,600,0.333333333333333,0.666666666666667,0.666666666666667,2.16399999999999,13.1666666666667
"790",10,600,0.333333333333333,0.666666666666667,0.666666666666667,2.10599999999999,11.6666666666667
"791",11,600,0.333333333333333,0.666666666666667,0.666666666666667,2.11899999999991,8.83333333333333
"792",12,600,0.333333333333333,0.666666666666667,0.666666666666667,2.06500000000005,18
"793",13,600,0.333333333333333,0.666666666666667,0.666666666666667,2.12200000000007,15.3333333333333
"794",14,600,0.333333333333333,0.666666666666667,0.666666666666667,2.12100000000009,8.16666666666667
"795",15,600,0.333333333333333,0.666666666666667,0.666666666666667,2.18100000000004,13.1666666666667
"796",16,600,0.333333333333333,0.666666666666667,0.666666666666667,2.17200000000003,11.5
"797",17,600,0.333333333333333,0.666666666666667,0.666666666666667,2.04100000000017,10.3333333333333
"798",18,600,0.333333333333333,0.666666666666667,0.666666666666667,2.10699999999997,11.3333333333333
"799",19,600,0.333333333333333,0.666666666666667,0.666666666666667,2.18399999999997,8
"800",20,600,0.333333333333333,0.666666666666667,0.666666666666667,2.15700000000015,14.8333333333333
"801",21,600,0.333333333333333,0.666666666666667,0.666666666666667,2.02199999999993,11.6666666666667
"802",22,600,0.333333333333333,0.666666666666667,0.666666666666667,2.19499999999994,11
